text,community_id,community_name,perplexity
ozempics popularity among people looking to lose weight has limited supplies for diabetes patients who depend on the drug to control their blood sugar instead of both groups just reducing the amount of carbs & ; sugar they eat .,1,Keto and Diet,8.732140344136496e-09
"pizza de masa de queso arriba chorizo , tomate cherry , morrn , muuuchooo queeesooo y palta / aguacate al servir",1,Keto and Diet,9.482965523943676e-10
easy baked drumsticks ( paleo / keto / whole30 ) my aim for this recipe was * juicy * quick * easy * tasty nailed it recipe here & gt ; & gt ; & gt ;,1,Keto and Diet,3.618596533527807e-09
"upload gambar 10 tahun lepas . memanglah dulu gemuk . i just started losing weight past 2 years with the help of keto , if , and , all 30kg+ of it .",15,Keto and Diet,7.864628948084373e-09
"! busco mutis holaa , no soy nuev en twitter y estoy buscando mutis para interactuar y amigar stan enhypen , txt , skz , nct , le sserafim , new jeans , twice , bp , bts , red velvet o pueden ser otros fav + = mutis no me sigan cuentas shtwt , edtwt",16,Keto and Diet,1.7706117887428263e-06
"what is the typical age at death for a baby boomer ? based on your age , health and other factors , how long are you likely to live ? this post has fascinating facts about american longevity . link",1,Keto and Diet,1.5259775665299458e-09
"why do we equate junk food with fun ? why many people can not imagine , say , enjoying an awesome movie unless they also have a big bucket of popcorn or bag of chips . how did this happen ?",1,Keto and Diet,1.2072489674608278e-09
"this keto crockpot pork loin may take a while but it worth it ! with only a few simple ingredients , this crockpot recipe is easy to prepare , and the end result is a delicious and healthy dinner that the whole family can enjoy . get the recipe",1,Keto and Diet,3.175512972575234e-07
"i finally got to make that keto ramen ! ! is this too on brand ? 6g of net carbs . i love it ! ! i of course had to add chicken , egg , spices and some green onions . happy smoosh is happy .",1,Keto and Diet,1.1887070172633685e-07
"nunca siquiera me molest en leer una de esas yerbas de mierda de la marie kodo , nadie en la prctica puede vivir as a menos que sea nmade y toda sus weas las lleve en una mochila . ojal luego caiga la gran mentira del keto",16,Keto and Diet,1.8962315380122163e-06
"you guys , the best keto orange chicken recipe is back and better than ever ! this tangy and juicy keto dinner recipe is perfect for any night of the week , to bring some much-needed joy after an intense workout session or just to satisfy your cravings !",1,Keto and Diet,1.878766511254071e-07
"a keto diet is well known for being a low carb diet , where the body produces ketones in the liver to be used as energy . it referred to as many different more info click here to bio link",1,Keto and Diet,4.262797670406826e-09
why is the once-weekly injection w/ side effects getting all the buzz when 2022 research shows benefits of a more natural ( still pharma ) approach using ( a gut metabolite ) instead ? therapeutic effects of butyrate on pediatric obesity,1,Keto and Diet,1.1898910656782392e-07
steak with porcini butter and charred onion if you really want to loss weight within a weak with cutom keto diet . so you can check the link ( ) to get everything you need for success . thanks after see the result .,1,Keto and Diet,2.577310986850989e-08
"say `` yes '' if would eat this cucumber sushi want to get into ketosis ? yes , it possible with this keto diet . now you can get fit and maintain the results for good . get your custom keto meal plan now ! link in bio .",1,Keto and Diet,4.5301013074094953e-07
have you ever wondered ...... is long-term ketosis bad ? do we need carbs to make keto sustainable ? is there a wrong way to do keto ? is high fat or high protein better ? why do blood glucose and a1c go up on carnivore ? watch this video !,1,Keto and Diet,1.429905864824832e-06
"keto has become quite popular in recent years , the ketogenic diet is , essentially , a low-carb , high-fat diet that changes the way your body processes energy to help you lose weight more effectively than other diets",1,Keto and Diet,3.075079746395204e-08
"vital core keto vitamins w/ magnesium , digestive enzymes & ; probiotic to support keto boost , ketosis & ; keto flu vegan keto supplements for women & ; men 90 keto multivitamin by power bynaturals",1,Keto and Diet,7.735395257668642e-08
staying hydrated can have a significant impact on your energy as well as assisting in suppressing for junk food . its a simple thing that makes a big difference . aim to drink at least half your bodyweight in ounces of daily .,1,Keto and Diet,2.0891972596359665e-08
"keto fresas con crema is a keto riff on a classic mexican dessert , strawberries with cream . a light and refreshing no-bake keto dessert . get the recipe",1,Keto and Diet,8.531173545378579e-10
"allulose sweetened homemade christmas keto sugar-free dark chocolate bar recipe made with only 3 ingredients in a few minutes is a perfect idea for your decadent quick and easy keto treat . fully low carb , gluten-free , dairy-free , and vegan , this perfect chocolate bar is a base",1,Keto and Diet,1.0495560900380951e-06
i lowered hba1c 11.7 mar/2020 to 4.7 oct/2022 through 2.5 years keto then switched to 0carb 100 % carnivore 3.5 months ago . first time got c peptide after arguing with doctors it is 4.9 oct2022 . is lowering c-peptide possible & ; approximately how long it takes . thank you,1,Keto and Diet,1.6100707398436498e-06
"this is a collaborative post or advertisement . thinking about heart disease or the prospect of having a heart attack over the festive season is not normally on the minds of many people . but if you weigh over your recommended body mass index ( bmi ) ,",1,Keto and Diet,4.308378009909576e-08
dr colbert keto zone mct oil powder | unflavored | 70 % c8 | 30 % c10 | 0 net carbs | gluten free | 30 day supply | 300g | u7gzcj6,1,Keto and Diet,3.5025330191729154e-08
type `` yes '' if you want try this delicious chicken . do you struggle finding delicious and easy to make keto recipes ? click my bio link to get free to download keto cookbook that includes 25 delicious keto recipes . click here,1,Keto and Diet,6.873773372717551e-08
"ca n't be bothered cooking tonight , have n't eaten all day as usually omad . not hungry , will listen to my body and skip tonight dinner . have had a long day taking care of our pigs . another of our sows is in the process of farrowing her piglets .",1,Keto and Diet,1.577565512889123e-06
"exercise accounts for only 50 % of weight loss , follow for tips on healthy eating that will help you complete the rest of the weight and get a healthier physique . hope this is useful ! if so , feel free to share , like , save and tag friends .",1,Keto and Diet,2.5147173232653586e-07
cloudies ( cloud bread ) experiment continues with a couple of bacon cheeseburgers with butter mayo . the buns are small so i could only fit 1/3 pounders but it works ! wo n't do this too often because they are expensive ( $ 8.62 for 4 pairs ) .,1,Keto and Diet,1.7267757357330993e-06
activates thermogenesis and accelerates your metabolic rate . which means more calories and more stored fat can be burned as fuel for energy . even when you 're not doing anything . click here,1,Keto and Diet,1.477573285946221e-09
"start your day off right with hemptealicious hemp-infused teas ! they taste delicious , & ; they 're packed with all the health benefits of hemp . click on the link below & ; experience the power of this amazing superfood .",1,Keto and Diet,3.60059686954628e-07
"i 'm happy to report , last night , at our local asian buffet , i ate triple the amount of meat ( specifically those tasty little chicken-on-a-stick ) . just doing my part .",1,Keto and Diet,5.727977647751459e-09
"the risks of omad , keto , yoga , body-weigth exercise , jogging , walking , wim hof breathing , sauna and cold-baths done consistently you will build lean functional muscle , stamina , get flexible , stay injury free and you will definitely lose your pants !",1,Keto and Diet,1.1348839734637297e-06
"un sustituto del azcar llamado eritritol que se utiliza para aadir volumen o endulzar la stevia y los productos keto reducidos en azcar est relacionado con la formacin de cogulos , apoplejas , infarto y la muerte , segn un nuevo estudio .",18,Keto and Diet,2.2800984424975468e-06
"exercise accounts for only 50 % of weight loss , follow for tips on healthy eating that will help you complete the rest of the weight and get a healthier physique . hope this is useful ! if so , feel free to share , like , save and tag friends .",1,Keto and Diet,3.348142456616188e-07
"are you rushing to reach your health goals in less time than you got to where you are today ? living a healthy lifestyle is n't about how fast you go , but how you embrace your `` not yet . ''",1,Keto and Diet,1.1125757204411002e-08
"hoy enero 5 es la cabalgata de reyes magos , el da de la industria farmacutica y el da de la dieta keto o dieta cetognica . en estados unidos da de los guionistas , da nacional de las aves , da de la crema batida .",18,Keto and Diet,1.9367817003512755e-06
"keto , lchf in mesojeda dieta so naredili ve za zdravje kot prehranske smernice od ustanovitve naprej . ne pravim , da mora vsak rtati ogljikove hidrate , ampak , e si presnovno nezdrav 88 % odraslih , je vredno razmisleka , da omejite vnos . pogoj za uspeh so dobre osnove . veina",1,Keto and Diet,2.351518560317345e-06
"the only way to eliminate 5kg in the next 30 days . take advantage of the buy 1 get 5 promotion for us $ 29,99 , because the regular price of us $ 89.99 will be back soon .",1,Keto and Diet,1.5636206995850443e-08
"the four steps to are clean , separate , cook , and chill in this on a food safety expert with says it starts with `` clean '' , a step that can be taught early find out more",15,Keto and Diet,2.671888266192468e-09
prepping for the superbowl gathering tomorrow & ; seeing the kids . dis is how we do it a . turning the quest chips into ground beef & ; melted cheese nacho chips b . slow cooked beef brisket turning into `` burnt ends '' c. 10lbs of wings,1,Keto and Diet,1.337039066129364e-06
former vegan doctor has health issues and transitions to a lchf/ keto diet for health improverments . ( cue a chorus of folks saying `` she was never really vegan . '' ),1,Keto and Diet,6.805126240294612e-09
"hello everyone for those who like different alternatives for breakfast , if you have n't tried the turkey and smoked egg , give it a try followusfor daily healthy keto recipes to weight loss & ; healthy lifestyle credit",1,Keto and Diet,4.105822792865865e-09
it is hard to exercise with a spare tire in the way . exercise alone will never fix the problem . eating fewer calories wont work either . only thing works is cut carbs and fasting,1,Keto and Diet,1.879789879311033e-09
"this keto lemon pound cake is fuss-free and easy to make , with just 3.3g net carbs per slice ! it rich and moist with an irresistible texture and fresh , citrusy flavor .",1,Keto and Diet,3.2397258209471147e-09
"so youre on a quest to find the perfect vegan valentines day gift for your vegan significant other . be it a yummy box of vegan chocolates for her , a luxurious gift basket for him , a homemade treat for them , or a selfless gesture that shows your love",1,Keto and Diet,9.784021131054033e-07
"exercise accounts for only 50 % of weight loss , follow for tips on healthy eating that will help you complete the rest of the weight and get a healthier physiquehope this is useful ! if so , feel free to share , like , save and tag friends .",1,Keto and Diet,2.55291070061503e-07
"since i 've had this twitter account i 've heard so many say low carb & ; keto is unsustainable , i have seen many people lose well over 100lbs and i 've yet to see any of them go back . i 'm not saying some have n't but i 've personally not seen them , seems sustainable to me",1,Keto and Diet,1.7852358951131464e-06
"unpopular opinion you dont need a thermometer . pay attention to the person , not the random number on a read-out ( this goes for many things when it comes to human health . ) we raised 4 kids in a thermometer-free home . kim is rising five .",1,Keto and Diet,7.247515441122232e-07
all cuzzos who live in slc ut there is a fish n chips spot called fish on gourmet . 4700 s 900 e and they use wild caught salmon & ; rice bran oil & ; have the option for keto . they even have organic ketchup . they are a dope family biz & ; i am trying to spread the word & ; support .,1,Keto and Diet,1.9147196326230187e-06
"ate like a king for new years brunch . roast chicken , cabbage & ; green beans in chicken fat , keto mug bread w/brie , and the requisite mimosa . too early in the day for my first ?",1,Keto and Diet,4.793525931745536e-08
mrs and i have been doing the keto thing and learning as we go been my focus to keep a variety to our meal menu going chicken caesar salad with extras mrs has a trip to florida in a few weeks,1,Keto and Diet,3.378659130248706e-09
5 common keto diet mistakes you could be making story 5 common keto diet mistakes you could be making storyyellow staryellow star5 common keto diet mistakes you could be making storymotherhood life balancelearn moreyellow staryellow startheres certainly,1,Keto and Diet,1.1830302355519962e-06
spicy egg salad if you do n't know how to start ketodiet properly or do you want to lose possibly 5-10 lbs in the first week alone with keto ? join `` the 28 day keto challenge '' . link in bio,1,Keto and Diet,7.295117399053197e-08
"the only way to eliminate 5kg in the next 30 days . take advantage of the buy 1 get 5 promotion for us $ 29,99 , because the regular price of us $ 89.99 will be back soon .",1,Keto and Diet,1.5636206995850443e-08
"mighty sesame co classic bulk size 100 % pure tahini , ( 6 6 lb pail ) just one ingredient , gluten free , vegan , non gmo , keto fr nr90hlo",1,Keto and Diet,2.416876698774217e-09
"this easy , no-cook chocolate ricotta pudding needs just 4 ingredients and 5 minutes of prep to make a smooth , creamy , indulgent pudding . no eggs , no water baths just almost instant chocolate bliss . plus it easy to make and .",1,Keto and Diet,8.778000193387926e-08
"are you looking to add more green vegetables into your life ? eating a diet rich in leafy greens can offer numerous health benefits , including reduced risk of obesity , heart disease , high blood pressure , and can add a boost of energy .",1,Keto and Diet,2.0891972596359665e-08
"tiktoks about men comparing their `` vanilla wives '' to more kinky past partners are suddenly everywhere . a vanilla wife `` lays flat on her back like a starfish '' during sex '' for the entire two minutes , '' said one poster .",1,Keto and Diet,4.836563789467618e-07
"2gi dzie na carnivore dzisiaj . z racji tego , e byem ju na keto przez duszy czas , mj organizm chyba szybko wznowi produkcj cia ketonowych , bo bl gowy by bardzo krtki i ju si czuje dobrze . postanowiem , e bd opisywa na tt moje odczucia , pomidzy oczywicie badaniami",15,Keto and Diet,3.023187218786916e-06
"garlic butter grilled steak & ; shrimp ! save this post and check out my bio link to get your own `` custom keto plan '' with 8-week keto plan , instructions , and grocery list , and more , without giving up your favorite foods by keto_experts",1,Keto and Diet,7.10266760961531e-07
"in the lc/keto space there are many different opinions about vegetables , from we need many different vegetables in our diet to we dont need any . for sarah matyjasik it is important to have lots of vegetables and colour on her plate .",1,Keto and Diet,9.891872565503945e-08
"segn una nueva investigacin , una dieta `` de tipo keto '' podra estar relacionada con niveles ms elevados de colesterol `` malo '' y duplicar el riesgo de sufrir episodios cardiovasculares",18,Keto and Diet,1.489304963797622e-06
"o'food chung jung one black anchovy sauce , korean style mild fish sauce , yuzu , no added msg , gluten & ; fat free paleo & ; keto d wr5pqqs",1,Keto and Diet,1.374272162735224e-08
"we 're giving a free talk at which we will look at the evidence comparing low calorie/low carb diets for weight loss and health and talk about factors to consider -e.g metabolic rate , hunger , muscle loss",1,Keto and Diet,3.1124436361551495e-08
"innofoods gluten-free keto crackers product review by dana carpender when i saw innofoods keto crackers , and gluten-free keto crackers at that , at my local aldi , i figured , `` what the heck ? try 'em . ''",1,Keto and Diet,1.6758604033384472e-06
el cuerpo se convierte en una mquina de quemar grasa y t ? quieres que tu cuerpo sea una mquina de quemar grasa ? con este plan keto de 19 das puedes conseguirlo . empieza hoy a cambiar tu vida !,18,Keto and Diet,1.944933273989591e-06
"linda came to my house last may for my psmf class and i am so proud of her ! doesnt she look amazing ? ? ? `` ive lost 50 lbs , asthma is non existent , allergies are non existent , my gallbladder issues are gone , my pancreatitis gone !",1,Keto and Diet,8.259859214376775e-07
spent my evening organizing + clearing my pantrymy own little low-carb/keto shelves . i feel guilty pawning off my carb-heavy canned goods +boxed items ( food shelf ) but realize not everyone has luxury to choose . grateful for plenty + good health ive fought for . 73 lbs,1,Keto and Diet,1.6139479157573078e-06
we all know that life can be stressful sometimes ! stress can have negative effects on your physical & ; mental health . finding an activity that you enjoy can help you proactively cope with stress .,1,Keto and Diet,1.930083648460368e-09
"see if your eggs are still fresh with the float test ! just place your egg in a tall glass filled with water- if it sinks to the bottom it still good , if it floats it has gone bad .",1,Keto and Diet,3.785001645439934e-09
"the plan enables your body to get into a state of ketosis . ketosis is regarded as the primary metabolic process in your body , which allows it to burn fat fast . click here learn more .",1,Keto and Diet,8.810749907439686e-10
"low-carb ist perfekt fr menschen , die das gefhl haben , dass keto fr sie zu viel fett enthlt . es basiert immer noch auf niedrigen kohlenhydraten , aber die proteine machen mehr als 50 % des mahlzeitenplans aus . low-carb ist hervorragend fr aktive menschen und muskelwachstum",1,Keto and Diet,1.1001812936228816e-06
"dana carpender first zoom low-carb lunch video on wednesday june 1 , 2022 dana carpender had her first zoom low carb lunch . asparagus-strawberry salad & ; poppy seed dressing . includes link to youtube video .",1,Keto and Diet,6.75914222370011e-08
"el problema es que mucha gente est usando este medicamento sin supervisin mdica y puedes terminar como un vegetal , advierte el doctor varn . reportaje de",18,Keto and Diet,1.1098309826707007e-08
"if you 've noticed that i 've been tweeting a lot more than usual , it not my fault . i have `` keto brain '' . yup , it a very rare condition caused by having really high ketones in the blood . mine were 5 this morning .",1,Keto and Diet,5.363732498153695e-07
"el doctor robert gabbay sobre la droga ozempic hace perder 10 % del peso de una persona , adems , baja el nivel de glucosa en la sangre y tiene efectos positivos para el corazn .",18,Keto and Diet,7.083328341650486e-07
"i love snacking , so losing weight has always been very difficult , even when i do eat healthier meals . zotrim helped me to cut out the snack cravings for good and the weight just dropped off ! click here",1,Keto and Diet,1.3874037918526484e-08
