ID,Similarity_score,Community
4473,0.5,Keto & Diet
4474,0.4545454545454546,Keto & Diet
4475,0.5333333333333333,Keto & Diet
4476,0.34615384615384615,Keto & Diet
4477,0.7777777777777777,Keto & Diet
4478,0.4444444444444444,Keto & Diet
4479,0.28571428571428575,Keto & Diet
4480,0.5263157894736842,Keto & Diet
4481,0.41379310344827586,Keto & Diet
4482,0.2903225806451613,Keto & Diet
4483,0.22857142857142856,Keto & Diet
4484,0.38095238095238093,Keto & Diet
4485,1.0,Keto & Diet
4486,0.22222222222222224,Keto & Diet
4487,0.3225806451612903,Keto & Diet
4488,0.23188405797101447,Keto & Diet
4489,0.24999999999999994,Keto & Diet
4490,0.35714285714285715,Keto & Diet
4491,1.0,Keto & Diet
4492,0.5333333333333333,Keto & Diet
4493,0.5555555555555556,Keto & Diet
4494,0.39999999999999997,Keto & Diet
4495,0.5,Keto & Diet
4496,0.4444444444444444,Keto & Diet
4497,0.5,Keto & Diet
4498,0.6666666666666666,Keto & Diet
4499,0.45,Keto & Diet
4500,0.36363636363636365,Keto & Diet
4501,0.5555555555555556,Keto & Diet
4502,0.22950819672131145,Keto & Diet
4503,0.29411764705882354,Keto & Diet
4504,0.380952380952381,Keto & Diet
4505,0.6666666666666666,Keto & Diet
4506,0.6153846153846153,Keto & Diet
4507,0.7659574468085107,Keto & Diet
4508,0.4,Keto & Diet
4509,0.7777777777777778,Keto & Diet
4510,0.5185185185185185,Keto & Diet
4511,1.0,Keto & Diet
4512,0.64,Keto & Diet
4513,0.2285714285714286,Keto & Diet
4514,0.6153846153846154,Keto & Diet
4515,0.6590909090909091,Keto & Diet
4516,0.25,Keto & Diet
4517,0.9166666666666666,Keto & Diet
4518,0.9473684210526316,Keto & Diet
4519,0.9,Keto & Diet
4520,0.8235294117647058,Keto & Diet
4521,0.25641025641025644,Keto & Diet
4522,0.40909090909090917,Keto & Diet
4523,0.64,Keto & Diet
4524,0.30303030303030304,Keto & Diet
4525,0.9545454545454545,Keto & Diet
4526,0.8148148148148148,Keto & Diet
4527,0.8571428571428571,Keto & Diet
4528,0.5333333333333333,Keto & Diet
4529,0.6206896551724138,Keto & Diet
4530,0.34285714285714286,Keto & Diet
4531,1.0,Keto & Diet
4532,0.5454545454545454,Keto & Diet
4533,0.64,Keto & Diet
4534,0.47058823529411764,Keto & Diet
4535,0.5714285714285714,Keto & Diet
4536,0.9285714285714286,Keto & Diet
4537,0.33962264150943394,Keto & Diet
4538,0.41666666666666663,Keto & Diet
4539,0.4615384615384615,Keto & Diet
4540,0.3389830508474576,Keto & Diet
4541,0.2962962962962963,Keto & Diet
4542,0.7777777777777777,Keto & Diet
4543,0.2727272727272727,Keto & Diet
4544,0.47058823529411764,Keto & Diet
4545,0.5882352941176471,Keto & Diet
4546,0.24999999999999994,Keto & Diet
4547,0.35294117647058826,Keto & Diet
4548,1.0,Keto & Diet
4549,0.25,Keto & Diet
4550,0.3137254901960785,Keto & Diet
4551,0.24324324324324323,Keto & Diet
4552,1.0,Keto & Diet
4553,0.5263157894736842,Keto & Diet
4554,0.8571428571428571,Keto & Diet
4555,0.5,Keto & Diet
4556,0.8421052631578948,Keto & Diet
4557,0.2580645161290323,Keto & Diet
4558,0.4848484848484849,Keto & Diet
4559,0.38888888888888895,Keto & Diet
4560,0.5714285714285715,Keto & Diet
4561,0.6250000000000001,Keto & Diet
4562,0.2641509433962264,Keto & Diet
4563,0.3,Keto & Diet
4564,0.2711864406779661,Keto & Diet
4565,0.38095238095238093,Keto & Diet
4566,0.3448275862068965,Keto & Diet
4567,0.7368421052631577,Keto & Diet
4568,0.23728813559322032,Keto & Diet
4569,0.2790697674418605,Keto & Diet
4570,1.0,Keto & Diet
4571,1.0,Keto & Diet
4572,0.38095238095238093,Keto & Diet
4573,0.5714285714285715,Keto & Diet
4574,0.5454545454545455,Keto & Diet
4575,0.3428571428571429,Keto & Diet
4576,0.5384615384615385,Keto & Diet
4577,0.3404255319148936,Keto & Diet
4578,0.9411764705882353,Keto & Diet
4579,0.25,Keto & Diet
4580,0.6250000000000001,Keto & Diet
4581,0.39999999999999997,Keto & Diet
4582,0.25,Keto & Diet
4583,1.0,Keto & Diet
4584,0.7368421052631577,Keto & Diet
4585,1.0,Keto & Diet
4586,0.2285714285714286,Keto & Diet
4587,0.39999999999999997,Keto & Diet
4588,0.2666666666666667,Keto & Diet
4589,0.2666666666666667,Keto & Diet
4590,0.39999999999999997,Keto & Diet
4591,0.8749999999999999,Keto & Diet
4592,0.6746987951807228,Keto & Diet
4593,0.8571428571428571,Keto & Diet
4594,0.6250000000000001,Keto & Diet
4595,0.27027027027027023,Keto & Diet
4596,0.3333333333333333,Keto & Diet
4597,0.5454545454545454,Keto & Diet
4598,0.875,Keto & Diet
4599,0.380952380952381,Keto & Diet
4600,1.0,Keto & Diet
4601,1.0,Keto & Diet
4602,0.9473684210526316,Keto & Diet
4603,1.0,Keto & Diet
4604,0.25,Keto & Diet
4605,0.31428571428571433,Keto & Diet
4606,0.23684210526315788,Keto & Diet
4607,0.4888888888888888,Keto & Diet
4608,0.4166666666666667,Keto & Diet
4609,0.3,Keto & Diet
4610,0.5,Keto & Diet
4611,0.7500000000000001,Keto & Diet
4612,0.32432432432432434,Keto & Diet
4613,0.9230769230769231,Keto & Diet
4614,1.0,Keto & Diet
4615,0.7058823529411764,Keto & Diet
4616,0.5714285714285715,Keto & Diet
4617,0.2325581395348837,Keto & Diet
4618,1.0,Keto & Diet
4619,0.5714285714285714,Keto & Diet
4620,0.8333333333333333,Keto & Diet
4621,0.631578947368421,Keto & Diet
4622,0.9538461538461539,Keto & Diet
4623,0.6666666666666667,Keto & Diet
4624,0.5641025641025641,Keto & Diet
4625,0.42857142857142855,Keto & Diet
4626,1.0,Keto & Diet
4627,0.7777777777777777,Keto & Diet
4628,0.64,Keto & Diet
4629,1.0,Keto & Diet
4630,1.0,Keto & Diet
4631,0.8749999999999999,Keto & Diet
4632,0.8275862068965518,Keto & Diet
4633,0.7857142857142858,Keto & Diet
4634,1.0,Keto & Diet
4635,0.4444444444444444,Keto & Diet
4636,1.0,Keto & Diet
4637,0.7272727272727272,Keto & Diet
4638,0.2666666666666667,Keto & Diet
4639,1.0,Keto & Diet
4640,1.0,Keto & Diet
4641,0.8823529411764706,Keto & Diet
4642,0.47058823529411764,Keto & Diet
4643,0.1904761904761905,Keto & Diet
4644,1.0,Keto & Diet
4645,0.7777777777777777,Keto & Diet
4646,0.28571428571428575,Keto & Diet
4647,0.5599999999999999,Keto & Diet
4648,0.6987951807228915,Keto & Diet
4649,0.25,Keto & Diet
4650,0.23529411764705882,Keto & Diet
4651,0.888888888888889,Keto & Diet
4652,0.7999999999999999,Keto & Diet
4653,0.8571428571428571,Keto & Diet
4654,0.8571428571428571,Keto & Diet
4655,0.33333333333333326,Keto & Diet
4656,0.5,Keto & Diet
4657,0.5882352941176471,Keto & Diet
4658,0.5333333333333333,Keto & Diet
4659,0.8135593220338982,Keto & Diet
4660,1.0,Keto & Diet
4661,0.7142857142857143,Keto & Diet
4662,0.2978723404255319,Keto & Diet
4663,0.7777777777777777,Keto & Diet
4664,0.26666666666666666,Keto & Diet
4665,0.9285714285714286,Keto & Diet
4666,0.7777777777777777,Keto & Diet
4667,0.679245283018868,Keto & Diet
4668,0.25925925925925924,Keto & Diet
4669,0.7777777777777777,Keto & Diet
4670,0.7142857142857143,Keto & Diet
4671,0.6153846153846153,Keto & Diet
4672,0.25,Keto & Diet
4673,0.7692307692307692,Keto & Diet
4674,0.5555555555555556,Keto & Diet
4675,0.9473684210526316,Keto & Diet
4676,0.8387096774193549,Keto & Diet
4677,0.25,Keto & Diet
4678,0.75,Keto & Diet
4679,0.5333333333333333,Keto & Diet
4680,0.6666666666666666,Keto & Diet
4681,0.7142857142857143,Keto & Diet
4682,0.5263157894736842,Keto & Diet
4683,0.3283582089552239,Keto & Diet
4684,0.5405405405405405,Keto & Diet
4685,0.9,Keto & Diet
4686,0.38095238095238093,Keto & Diet
4687,0.4210526315789474,Keto & Diet
4688,1.0,Keto & Diet
4689,0.38095238095238093,Keto & Diet
4690,1.0,Keto & Diet
4691,0.6153846153846154,Keto & Diet
4692,0.7843137254901961,Keto & Diet
4693,0.4615384615384615,Keto & Diet
4694,0.7999999999999999,Keto & Diet
4695,0.631578947368421,Keto & Diet
4696,0.38095238095238093,Keto & Diet
4697,0.3529411764705882,Keto & Diet
4698,0.38095238095238093,Keto & Diet
4699,0.24489795918367344,Keto & Diet
4700,0.3157894736842105,Keto & Diet
4701,0.6250000000000001,Keto & Diet
4702,0.2666666666666667,Keto & Diet
4703,0.24242424242424243,Keto & Diet
4704,0.8571428571428571,Keto & Diet
4705,0.9090909090909091,Keto & Diet
4706,0.4444444444444445,Keto & Diet
4707,0.30769230769230765,Keto & Diet
4708,0.2285714285714286,Keto & Diet
4709,0.5454545454545455,Keto & Diet
4710,0.7999999999999999,Keto & Diet
4711,0.38461538461538464,Keto & Diet
4712,0.7777777777777778,Keto & Diet
4713,0.7000000000000001,Keto & Diet
4714,0.6250000000000001,Keto & Diet
4715,0.26315789473684204,Keto & Diet
4716,0.375,Keto & Diet
4717,0.8571428571428571,Keto & Diet
4718,0.2666666666666667,Keto & Diet
4719,0.5333333333333333,Keto & Diet
4720,1.0,Keto & Diet
4721,0.5882352941176471,Keto & Diet
4722,0.32098765432098764,Keto & Diet
4723,0.25,Keto & Diet
4724,1.0,Keto & Diet
4725,0.23376623376623376,Keto & Diet
4726,0.35294117647058826,Keto & Diet
4727,0.3870967741935484,Keto & Diet
4728,0.3,Keto & Diet
4729,0.71875,Keto & Diet
4730,0.27906976744186046,Keto & Diet
4731,0.38095238095238093,Keto & Diet
4732,0.9166666666666666,Keto & Diet
4733,0.3870967741935483,Keto & Diet
4734,0.339622641509434,Keto & Diet
4735,0.38095238095238093,Keto & Diet
4736,0.3414634146341463,Keto & Diet
4737,0.3157894736842105,Keto & Diet
4738,0.5,Keto & Diet
4739,0.7368421052631579,Keto & Diet
4740,1.0,Keto & Diet
4741,1.0,Keto & Diet
4742,0.8571428571428571,Keto & Diet
4743,0.8421052631578948,Keto & Diet
4744,0.8749999999999999,Keto & Diet
4745,0.32,Keto & Diet
4746,1.0,Keto & Diet
4747,0.38095238095238093,Keto & Diet
4748,0.64,Keto & Diet
4749,0.30434782608695654,Keto & Diet
4750,0.18285714285714286,Keto & Diet
4751,0.24719101123595508,Keto & Diet
4752,0.3703703703703704,Keto & Diet
4753,0.5333333333333333,Keto & Diet
4754,0.5882352941176471,Keto & Diet
4755,1.0,Keto & Diet
4756,0.28571428571428564,Keto & Diet
4757,0.5384615384615385,Keto & Diet
4758,0.9285714285714286,Keto & Diet
4759,0.7804878048780488,Keto & Diet
4760,0.38095238095238093,Keto & Diet
4761,0.5,Keto & Diet
4762,0.25,Keto & Diet
4763,0.4444444444444445,Keto & Diet
4764,0.4347826086956522,Keto & Diet
4765,0.9032258064516129,Keto & Diet
4766,0.5714285714285715,Keto & Diet
4767,1.0,Keto & Diet
4768,0.4406779661016949,Keto & Diet
4769,0.43478260869565216,Keto & Diet
4770,0.35294117647058826,Keto & Diet
4771,0.25,Keto & Diet
4772,0.26666666666666666,Keto & Diet
4773,0.7777777777777777,Keto & Diet
4774,0.5454545454545454,Keto & Diet
4775,0.44155844155844154,Keto & Diet
4776,0.2711864406779661,Keto & Diet
4777,0.26666666666666666,Keto & Diet
4778,0.64,Keto & Diet
4779,0.6666666666666667,Keto & Diet
4780,0.5333333333333333,Keto & Diet
4781,0.38095238095238093,Keto & Diet
4782,0.5,Keto & Diet
4783,0.39999999999999997,Keto & Diet
4784,0.25806451612903225,Keto & Diet
4785,0.32,Keto & Diet
4786,0.35294117647058826,Keto & Diet
4787,0.9538461538461539,Keto & Diet
4788,0.3333333333333333,Keto & Diet
4789,0.32558139534883723,Keto & Diet
4790,0.5333333333333333,Keto & Diet
4791,0.303030303030303,Keto & Diet
4792,0.588235294117647,Keto & Diet
4793,0.5882352941176471,Keto & Diet
4794,0.4090909090909091,Keto & Diet
4795,0.33333333333333326,Keto & Diet
4796,0.625,Keto & Diet
4797,0.29411764705882354,Keto & Diet
4798,0.28571428571428575,Keto & Diet
4799,0.8421052631578948,Keto & Diet
4800,0.4210526315789474,Keto & Diet
4801,0.5714285714285714,Keto & Diet
4802,0.8571428571428571,Keto & Diet
4803,0.25641025641025644,Keto & Diet
4804,1.0,Keto & Diet
4805,0.25,Keto & Diet
4806,1.0,Keto & Diet
4807,1.0,Keto & Diet
4808,1.0,Keto & Diet
4809,1.0,Keto & Diet
4810,0.30769230769230765,Keto & Diet
4811,1.0,Keto & Diet
4812,1.0,Keto & Diet
4813,0.5263157894736842,Keto & Diet
4814,1.0,Keto & Diet
4815,0.9411764705882354,Keto & Diet
4816,0.7142857142857143,Keto & Diet
4817,0.26666666666666666,Keto & Diet
4818,0.9,Keto & Diet
4819,1.0,Keto & Diet
4820,0.30769230769230765,Keto & Diet
4821,0.2857142857142857,Keto & Diet
4822,0.5454545454545455,Keto & Diet
4823,0.4324324324324324,Keto & Diet
4824,0.6666666666666666,Keto & Diet
4825,0.32258064516129037,Keto & Diet
4826,0.4615384615384615,Keto & Diet
4827,0.8333333333333334,Keto & Diet
4828,0.6,Keto & Diet
4829,0.8571428571428571,Keto & Diet
4830,1.0,Keto & Diet
4831,0.24242424242424243,Keto & Diet
4832,0.9375,Keto & Diet
4833,1.0,Keto & Diet
4834,1.0,Keto & Diet
4835,0.47058823529411764,Keto & Diet
4836,0.6666666666666666,Keto & Diet
4837,0.4799999999999999,Keto & Diet
4838,0.33333333333333337,Keto & Diet
4839,0.5217391304347826,Keto & Diet
4840,0.3333333333333333,Keto & Diet
4841,1.0,Keto & Diet
4842,0.39999999999999997,Keto & Diet
4843,0.8571428571428571,Keto & Diet
4844,0.3103448275862069,Keto & Diet
4845,0.26666666666666666,Keto & Diet
4846,0.6153846153846154,Keto & Diet
4847,1.0,Keto & Diet
4848,0.23333333333333334,Keto & Diet
4849,0.9166666666666666,Keto & Diet
4850,0.5,Keto & Diet
4851,0.2222222222222222,Keto & Diet
4852,0.9166666666666666,Keto & Diet
4853,0.38095238095238093,Keto & Diet
4854,1.0,Keto & Diet
4855,1.0,Keto & Diet
4856,0.823529411764706,Keto & Diet
4857,0.6666666666666667,Keto & Diet
4858,0.375,Keto & Diet
4859,0.7142857142857143,Keto & Diet
4860,0.38095238095238093,Keto & Diet
4861,0.6666666666666667,Keto & Diet
4862,1.0,Keto & Diet
4863,1.0,Keto & Diet
4864,0.2926829268292683,Keto & Diet
4865,0.28571428571428575,Keto & Diet
4866,1.0,Keto & Diet
4867,0.7777777777777777,Keto & Diet
4868,1.0,Keto & Diet
4869,1.0,Keto & Diet
4870,0.4347826086956522,Keto & Diet
4871,0.823529411764706,Keto & Diet
4872,0.875,Keto & Diet
4873,0.27450980392156865,Keto & Diet
4874,0.8571428571428571,Keto & Diet
4875,0.32,Keto & Diet
4876,0.4210526315789474,Keto & Diet
4877,0.9285714285714286,Keto & Diet
4878,0.35555555555555557,Keto & Diet
4879,0.21428571428571427,Keto & Diet
4880,0.25,Keto & Diet
4881,0.4615384615384615,Keto & Diet
4882,0.25,Keto & Diet
4883,0.43333333333333335,Keto & Diet
4884,0.7999999999999999,Keto & Diet
4885,0.6923076923076923,Keto & Diet
4886,0.9166666666666666,Keto & Diet
4887,0.9166666666666666,Keto & Diet
4888,0.42857142857142855,Keto & Diet
4889,0.38095238095238093,Keto & Diet
4890,0.8888888888888888,Keto & Diet
4891,0.25,Keto & Diet
4892,0.32,Keto & Diet
4893,0.28571428571428575,Keto & Diet
4894,0.27777777777777773,Keto & Diet
4895,0.275,Keto & Diet
4896,0.3466666666666666,Keto & Diet
4897,0.7999999999999999,Keto & Diet
4898,0.7142857142857143,Keto & Diet
4899,0.5333333333333333,Keto & Diet
4900,0.4210526315789474,Keto & Diet
4901,0.47058823529411764,Keto & Diet
4902,0.6153846153846153,Keto & Diet
4903,0.6153846153846154,Keto & Diet
4904,0.5,Keto & Diet
4905,0.9032258064516129,Keto & Diet
4906,0.6153846153846154,Keto & Diet
4907,0.5,Keto & Diet
4908,0.47619047619047616,Keto & Diet
4909,0.2727272727272727,Keto & Diet
4910,0.9230769230769231,Keto & Diet
4911,1.0,Keto & Diet
4912,0.9,Keto & Diet
4913,0.5,Keto & Diet
4914,0.6190476190476191,Keto & Diet
4915,0.2666666666666667,Keto & Diet
4916,0.25,Keto & Diet
4917,0.5,Keto & Diet
4918,0.923076923076923,Keto & Diet
4919,0.7142857142857143,Keto & Diet
4920,0.27272727272727276,Keto & Diet
4921,0.9,Keto & Diet
4922,1.0,Keto & Diet
4923,1.0,Keto & Diet
4924,0.6250000000000001,Keto & Diet
4925,0.8571428571428571,Keto & Diet
4926,0.2666666666666667,Keto & Diet
4927,0.8571428571428571,Keto & Diet
4928,0.7777777777777777,Keto & Diet
4929,0.8387096774193549,Keto & Diet
4930,0.3529411764705882,Keto & Diet
4931,0.9411764705882353,Keto & Diet
4932,0.48,Keto & Diet
4933,0.2535211267605634,Keto & Diet
4934,0.25,Keto & Diet
4935,1.0,Keto & Diet
4936,0.25,Keto & Diet
4937,1.0,Keto & Diet
4938,0.3333333333333333,Keto & Diet
4939,0.6153846153846153,Keto & Diet
4940,0.47058823529411764,Keto & Diet
4941,1.0,Keto & Diet
4942,0.9375,Keto & Diet
4943,0.39999999999999997,Keto & Diet
4944,0.9473684210526316,Keto & Diet
4945,1.0,Keto & Diet
4946,0.27272727272727276,Keto & Diet
4947,0.6153846153846154,Keto & Diet
4948,1.0,Keto & Diet
4949,0.26415094339622636,Keto & Diet
4950,0.5555555555555556,Keto & Diet
4951,0.7368421052631577,Keto & Diet
4952,0.7692307692307692,Keto & Diet
4953,0.3,Keto & Diet
4954,0.5405405405405405,Keto & Diet
4955,0.35555555555555557,Keto & Diet
4956,0.25,Keto & Diet
4957,0.8888888888888888,Keto & Diet
4958,0.5,Keto & Diet
4959,0.9600000000000001,Keto & Diet
4960,0.8679245283018867,Keto & Diet
4961,0.3333333333333333,Keto & Diet
4962,0.5333333333333333,Keto & Diet
4963,0.2777777777777778,Keto & Diet
4964,0.9375,Keto & Diet
4965,0.6428571428571429,Keto & Diet
4966,0.24000000000000002,Keto & Diet
4967,0.64,Keto & Diet
4968,0.5185185185185185,Keto & Diet
4969,0.38095238095238093,Keto & Diet
4970,0.33333333333333326,Keto & Diet
4971,0.3018867924528302,Keto & Diet
4972,0.2777777777777778,Keto & Diet
4973,0.24390243902439024,Keto & Diet
4974,0.38095238095238093,Keto & Diet
4975,0.5,Keto & Diet
4976,0.6027397260273972,Keto & Diet
4977,0.8888888888888888,Keto & Diet
4978,0.28571428571428575,Keto & Diet
4979,0.8888888888888888,Keto & Diet
4980,0.47058823529411764,Keto & Diet
4981,0.8333333333333334,Keto & Diet
4982,0.5333333333333333,Keto & Diet
4983,0.3448275862068966,Keto & Diet
4984,0.5,Keto & Diet
4985,1.0,Keto & Diet
4986,1.0,Keto & Diet
4987,0.8421052631578948,Keto & Diet
4988,0.47368421052631576,Keto & Diet
4989,0.9,Keto & Diet
4990,0.7777777777777777,Keto & Diet
4991,0.96,Keto & Diet
4992,0.6153846153846154,Keto & Diet
4993,0.24615384615384617,Keto & Diet
4994,0.64,Keto & Diet
4995,0.39999999999999997,Keto & Diet
4996,1.0,Keto & Diet
4997,0.4,Keto & Diet
4998,1.0,Keto & Diet
4999,0.9473684210526316,Keto & Diet
5000,1.0,Keto & Diet
5001,0.06436781609195402,Keto & Diet
5002,0.96,Keto & Diet
5003,0.8679245283018867,Keto & Diet
5004,0.3188405797101449,Keto & Diet
5005,0.4347826086956522,Keto & Diet
5006,0.8679245283018867,Keto & Diet
5007,0.2857142857142857,Keto & Diet
5008,0.2857142857142857,Keto & Diet
5009,0.27586206896551724,Keto & Diet
5010,0.2553191489361702,Keto & Diet
5011,0.8679245283018867,Keto & Diet
5012,0.3188405797101449,Keto & Diet
5013,0.7272727272727272,Keto & Diet
5014,0.8679245283018867,Keto & Diet
5015,0.96,Keto & Diet
5016,0.96,Keto & Diet
5017,0.26666666666666666,Keto & Diet
5018,0.8363636363636363,Keto & Diet
5019,0.8936170212765958,Keto & Diet
5020,0.5882352941176471,Keto & Diet
5021,0.6666666666666666,Keto & Diet
5022,0.4242424242424242,Keto & Diet
5023,0.8679245283018867,Keto & Diet
5024,0.28,Keto & Diet
5025,0.23076923076923078,Keto & Diet
5026,0.6666666666666666,Keto & Diet
5027,0.6250000000000001,Keto & Diet
5028,0.5,Keto & Diet
5029,0.4117647058823529,Keto & Diet
5030,0.96,Keto & Diet
5031,0.28571428571428575,Keto & Diet
5032,0.5882352941176471,Keto & Diet
5033,0.30303030303030304,Keto & Diet
5034,0.3225806451612903,Keto & Diet
5035,0.3137254901960784,Keto & Diet
5036,0.8679245283018867,Keto & Diet
5037,0.96,Keto & Diet
5038,0.6666666666666666,Keto & Diet
5039,0.30303030303030304,Keto & Diet
5040,0.2692307692307693,Keto & Diet
5041,0.96,Keto & Diet
5042,0.4,Keto & Diet
5043,0.2777777777777778,Keto & Diet
5044,0.8679245283018867,Keto & Diet
5045,0.4210526315789474,Keto & Diet
5046,0.6666666666666666,Keto & Diet
5047,0.625,Keto & Diet
5048,0.3846153846153846,Keto & Diet
5049,0.8679245283018867,Keto & Diet
5050,0.4444444444444445,Keto & Diet
5051,0.24,Keto & Diet
5052,0.28,Keto & Diet
5053,0.8679245283018867,Keto & Diet
5054,1.0,Keto & Diet
5055,0.3333333333333333,Keto & Diet
5056,0.2692307692307693,Keto & Diet
5057,0.31578947368421056,Keto & Diet
5058,0.9615384615384615,Keto & Diet
5059,0.3125,Keto & Diet
5060,0.25,Keto & Diet
5061,0.2580645161290322,Keto & Diet
5062,0.3181818181818182,Keto & Diet
5063,0.26666666666666666,Keto & Diet
5064,0.375,Keto & Diet
5065,0.33333333333333326,Keto & Diet
5066,0.35714285714285715,Keto & Diet
5067,0.6666666666666666,Keto & Diet
5068,0.32558139534883723,Keto & Diet
5069,0.3181818181818182,Keto & Diet
5070,0.34782608695652173,Keto & Diet
5071,0.30769230769230765,Keto & Diet
5072,0.3636363636363637,Keto & Diet
5073,0.4666666666666667,Keto & Diet
5074,0.3888888888888889,Keto & Diet
5075,0.2857142857142857,Keto & Diet
5076,0.6428571428571429,Keto & Diet
5077,0.2758620689655173,Keto & Diet
5078,0.3333333333333333,Keto & Diet
5079,0.2456140350877193,Keto & Diet
5080,0.6086956521739131,Keto & Diet
5081,0.30769230769230765,Keto & Diet
5082,0.3529411764705882,Keto & Diet
5083,0.4545454545454545,Keto & Diet
5084,0.3404255319148936,Keto & Diet
5085,1.0,Keto & Diet
5086,0.3111111111111111,Keto & Diet
5087,0.5555555555555556,Keto & Diet
5088,0.34782608695652173,Keto & Diet
5089,0.2608695652173913,Keto & Diet
5090,0.9333333333333333,Keto & Diet
5091,0.3870967741935483,Keto & Diet
5092,0.3448275862068966,Keto & Diet
5093,0.7999999999999999,Keto & Diet
5094,0.8333333333333334,Keto & Diet
5095,0.4210526315789474,Keto & Diet
5096,0.24,Keto & Diet
5097,0.3076923076923077,Keto & Diet
5098,0.45,Keto & Diet
5099,0.06666666666666667,Keto & Diet
5100,0.2857142857142857,Keto & Diet
5101,0.4444444444444444,Keto & Diet
5102,0.64,Keto & Diet
5103,0.8679245283018867,Keto & Diet
5104,0.3529411764705882,Keto & Diet
5105,0.39999999999999997,Keto & Diet
5106,0.26315789473684204,Keto & Diet
5107,0.9375,Keto & Diet
5108,0.5,Keto & Diet
5109,0.29629629629629634,Keto & Diet
5110,0.4556962025316456,Keto & Diet
5111,0.2535211267605634,Keto & Diet
5112,0.27272727272727276,Keto & Diet
5113,0.3050847457627119,Keto & Diet
5114,0.5882352941176471,Keto & Diet
5115,0.4,Keto & Diet
5116,0.375,Keto & Diet
5117,0.375,Keto & Diet
5118,0.5882352941176471,Keto & Diet
5119,0.9375,Keto & Diet
5120,0.9375,Keto & Diet
5121,0.5882352941176471,Keto & Diet
5122,0.7058823529411764,Keto & Diet
5123,0.26666666666666666,Keto & Diet
5124,0.2857142857142857,Keto & Diet
5125,0.2916666666666667,Keto & Diet
5126,0.30769230769230765,Keto & Diet
5127,0.35714285714285715,Keto & Diet
5128,0.9795918367346939,Keto & Diet
5129,0.25,Keto & Diet
5130,0.47058823529411764,Keto & Diet
5131,1.0,Keto & Diet
5132,0.5882352941176471,Keto & Diet
5133,0.4444444444444445,Keto & Diet
5134,0.36363636363636365,Keto & Diet
5135,0.30769230769230765,Keto & Diet
5136,0.28571428571428575,Keto & Diet
5137,0.47058823529411764,Keto & Diet
5138,0.8363636363636363,Keto & Diet
5139,0.33333333333333326,Keto & Diet
5140,0.23809523809523805,Keto & Diet
5141,0.3055555555555556,Keto & Diet
5142,0.45945945945945943,Keto & Diet
5143,0.3448275862068966,Keto & Diet
5144,0.8679245283018867,Keto & Diet
5145,0.375,Keto & Diet
5146,0.631578947368421,Keto & Diet
5147,0.23809523809523808,Keto & Diet
5148,0.26666666666666666,Keto & Diet
5149,0.3,Keto & Diet
5150,0.8679245283018867,Keto & Diet
5151,0.625,Keto & Diet
5152,0.8571428571428571,Keto & Diet
5153,0.3137254901960784,Keto & Diet
5154,0.4666666666666667,Keto & Diet
5155,0.3137254901960784,Keto & Diet
5156,0.2962962962962963,Keto & Diet
5157,0.7058823529411764,Keto & Diet
5158,0.5263157894736841,Keto & Diet
5159,0.5714285714285714,Keto & Diet
5160,0.8679245283018867,Keto & Diet
5161,0.38095238095238093,Keto & Diet
5162,0.96,Keto & Diet
5163,0.28169014084507044,Keto & Diet
5164,0.2857142857142857,Keto & Diet
5165,0.2553191489361702,Keto & Diet
5166,0.3333333333333333,Keto & Diet
5167,0.4666666666666667,Keto & Diet
5168,0.2916666666666667,Keto & Diet
5169,0.6666666666666667,Keto & Diet
5170,0.4666666666666667,Keto & Diet
5171,0.5,Keto & Diet
5172,0.3278688524590164,Keto & Diet
5173,0.6,Keto & Diet
5174,0.4,Keto & Diet
5175,0.45454545454545453,Keto & Diet
5176,0.96,Keto & Diet
5177,0.96,Keto & Diet
5178,0.689655172413793,Keto & Diet
5179,0.4415584415584416,Keto & Diet
5180,0.96,Keto & Diet
5181,0.3448275862068966,Keto & Diet
5182,0.2807017543859649,Keto & Diet
5183,0.2857142857142857,Keto & Diet
5184,0.8679245283018867,Keto & Diet
5185,0.4,Keto & Diet
5186,0.39999999999999997,Keto & Diet
5187,0.4444444444444445,Keto & Diet
5188,0.32,Keto & Diet
5189,0.34782608695652173,Keto & Diet
5190,0.3157894736842105,Keto & Diet
5191,0.96,Keto & Diet
5192,0.8679245283018867,Keto & Diet
5193,0.3181818181818182,Keto & Diet
5194,0.30188679245283023,Keto & Diet
5195,0.3018867924528302,Keto & Diet
5196,0.8679245283018867,Keto & Diet
5197,0.2909090909090909,Keto & Diet
5198,0.21621621621621623,Keto & Diet
5199,1.0,Keto & Diet
5200,0.2545454545454545,Keto & Diet
5201,0.7999999999999999,Keto & Diet
5202,0.30188679245283023,Keto & Diet
5203,0.96,Keto & Diet
5204,0.5882352941176471,Keto & Diet
5205,0.3333333333333333,Keto & Diet
5206,0.5882352941176471,Keto & Diet
5207,0.3373493975903615,Keto & Diet
5208,0.7999999999999999,Keto & Diet
5209,0.2916666666666667,Keto & Diet
5210,0.20689655172413793,Keto & Diet
5211,0.30769230769230765,Keto & Diet
5212,0.25,Keto & Diet
5213,0.3529411764705882,Keto & Diet
5214,0.35714285714285715,Keto & Diet
5215,0.28571428571428575,Keto & Diet
5216,0.4444444444444445,Keto & Diet
5217,0.3870967741935483,Keto & Diet
5218,0.96,Keto & Diet
